AY_ID,EXAM_ID,SUB_ID,ADMNO,MARKS_OBTAINED
2022-2023,MID,EVS,3383,40
2022-2023,MID,EVS,3384,40
2022-2023,MID,EVS,3385,32
2022-2023,MID,EVS,3386,30.5
2022-2023,MID,EVS,3387,43
2022-2023,MID,EVS,3388,34
2022-2023,MID,EVS,3389,50
2022-2023,MID,EVS,3390,34
2022-2023,MID,EVS,3391,54
2022-2023,MID,EVS,3392,78
2022-2023,MID,EVS,3393,10
2022-2023,MID,EVS,3395,63
2022-2023,MID,EVS,3397,62
2022-2023,MID,EVS,3398,29
2022-2023,MID,EVS,3399,20
2022-2023,MID,EVS,3400,65
2022-2023,MID,EVS,3401,72
2022-2023,MID,EVS,3402,33
2022-2023,MID,EVS,3403,77
2022-2023,MID,EVS,3404,80
2022-2023,MID,EVS,3405,79
2022-2023,MID,EVS,3406,69
2022-2023,MID,EVS,3411,79
2022-2023,MID,EVS,3418,76
2022-2023,MID,EVS,3420,51
2022-2023,MID,EVS,3421,68
2022-2023,MID,EVS,3422,44
2022-2023,MID,EVS,3423,41
2022-2023,MID,EVS,3424,36
2022-2023,MID,EVS,3425,42
2022-2023,MID,EVS,3427,78
2022-2023,MID,EVS,3428,80
2022-2023,MID,EVS,3429,64
2022-2023,MID,EVS,3430,13
2022-2023,MID,EVS,3431,74
2022-2023,MID,EVS,3432,71
2022-2023,MID,EVS,3433,80
2022-2023,MID,EVS,3434,35
2022-2023,MID,EVS,3435,79
2022-2023,MID,EVS,3436,50
2022-2023,MID,EVS,3437,0
2022-2023,MID,EVS,3438,23
2022-2023,MID,EVS,3439,80
2022-2023,MID,EVS,3440,12
2022-2023,MID,EVS,3441,52
2022-2023,MID,EVS,3442,76
2022-2023,MID,EVS,3443,73
2022-2023,MID,EVS,3444,67
2022-2023,MID,EVS,3445,70
2022-2023,MID,EVS,3446,57
2022-2023,MID,EVS,3447,67
2022-2023,MID,EVS,3448,75
2022-2023,MID,EVS,3449,69
2022-2023,MID,EVS,3450,79
2022-2023,MID,EVS,3451,75
2022-2023,MID,EVS,3452,32
2022-2023,MID,EVS,3453,23
2022-2023,MID,EVS,3454,64
2022-2023,MID,EVS,3455,75
2022-2023,MID,EVS,3456,45
2022-2023,MID,EVS,3457,37
2022-2023,MID,EVS,3458,75
2022-2023,MID,EVS,3459,57
2022-2023,MID,EVS,3460,33
2022-2023,MID,EVS,3461,73
2022-2023,MID,EVS,3462,62
2022-2023,MID,EVS,3463,59.5
2022-2023,MID,EVS,3464,24
2022-2023,MID,EVS,3465,71
2022-2023,MID,EVS,3466,41
2022-2023,MID,EVS,3467,57
2022-2023,MID,EVS,3468,33
2022-2023,MID,EVS,3469,19
2022-2023,MID,EVS,3470,46
2022-2023,MID,EVS,3471,36.5
2022-2023,MID,EVS,3472,58
2022-2023,MID,EVS,3473,62
2022-2023,MID,EVS,3474,37
2022-2023,MID,EVS,3475,75.5
2022-2023,MID,EVS,3476,64.5
2022-2023,MID,EVS,3479,79
2022-2023,MID,EVS,3480,68
2022-2023,MID,EVS,3481,26
2022-2023,MID,EVS,3482,51
2022-2023,MID,EVS,3483,74.5
2022-2023,MID,EVS,3484,10
2022-2023,MID,EVS,3485,45.5
2022-2023,MID,EVS,3486,36.5
2022-2023,MID,EVS,3488,78
2022-2023,MID,EVS,3489,28
2022-2023,MID,EVS,3490,51.5
2022-2023,MID,EVS,3491,65
2022-2023,MID,EVS,3492,57
2022-2023,MID,EVS,3493,55
2022-2023,MID,EVS,3494,75
2022-2023,MID,EVS,3495,68
2022-2023,MID,EVS,3496,13
2022-2023,MID,EVS,3498,47
2022-2023,MID,EVS,3499,29
2022-2023,MID,EVS,3500,37.5
2022-2023,MID,EVS,3501,73.5
2022-2023,MID,EVS,3502,10
2022-2023,MID,EVS,3503,64
2022-2023,MID,EVS,3504,67
2022-2023,MID,EVS,3505,77
2022-2023,MID,EVS,3506,75
2022-2023,MID,EVS,3507,66
2022-2023,MID,EVS,3508,50
2022-2023,MID,EVS,3510,22.5
2022-2023,MID,EVS,3511,44
2022-2023,MID,EVS,3512,14
2022-2023,MID,EVS,3513,67
2022-2023,MID,EVS,3514,74
2022-2023,MID,EVS,3515,16
2022-2023,MID,EVS,3516,28
2022-2023,MID,EVS,3517,10
2022-2023,MID,EVS,3526,51.5
2022-2023,MID,EVS,3527,51
2022-2023,MID,EVS,3530,65
2022-2023,MID,EVS,3532,60
2022-2023,MID,EVS,3534,54
2022-2023,MID,EVS,3535,79
2022-2023,MID,EVS,3536,28
2022-2023,MID,EVS,3537,20
2022-2023,MID,EVS,3540,75
2022-2023,MID,EVS,3541,76
2022-2023,MID,EVS,3542,32
2022-2023,MID,EVS,3544,18.5
2022-2023,MID,EVS,3545,56
2022-2023,MID,EVS,3546,73
2022-2023,MID,EVS,3547,49
2022-2023,MID,EVS,3548,70
2022-2023,MID,EVS,3549,28
2022-2023,MID,EVS,3550,77
2022-2023,MID,EVS,3551,37
2022-2023,MID,EVS,3552,28
2022-2023,MID,EVS,3553,42
2022-2023,MID,EVS,3554,34
2022-2023,MID,EVS,3555,35.5
2022-2023,MID,EVS,3556,79
2022-2023,MID,EVS,3557,63
2022-2023,MID,EVS,3558,32
2022-2023,MID,EVS,3559,69
2022-2023,MID,EVS,3560,7
2022-2023,MID,EVS,3561,31
2022-2023,MID,EVS,3562,26.5
2022-2023,MID,EVS,3593,0
2022-2023,MID,EVS,3601,68
2022-2023,MID,EVS,3603,69
2022-2023,MID,EVS,3618,0
2022-2023,MID,EVS,3619,41
2022-2023,MID,EVS,3628,73
2022-2023,MID,EVS,3633,54
2022-2023,MID,EVS,3639,69
2022-2023,MID,EVS,3640,47.5
2022-2023,MID,EVS,3641,58
2022-2023,MID,EVS,3642,42
2022-2023,MID,EVS,3643,73
2022-2023,MID,EVS,3644,49.5
2022-2023,MID,EVS,3645,50
2022-2023,MID,EVS,3646,60
2022-2023,MID,EVS,3647,39.5
2022-2023,MID,EVS,3648,45.5
2022-2023,MID,EVS,3649,68.5
2022-2023,MID,EVS,3650,71
2022-2023,MID,EVS,3651,41
2022-2023,MID,EVS,3652,31
2022-2023,MID,EVS,3653,73.5
2022-2023,MID,EVS,3654,73.5
2022-2023,MID,EVS,3655,70
2022-2023,MID,EVS,3656,45.5
2022-2023,MID,EVS,3657,54
2022-2023,MID,EVS,3658,57
2022-2023,MID,EVS,3659,52
2022-2023,MID,EVS,3660,76
2022-2023,MID,EVS,3661,74
2022-2023,MID,EVS,3662,56
2022-2023,MID,EVS,3663,61
2022-2023,MID,EVS,3664,40
2022-2023,MID,EVS,3666,75
2022-2023,MID,EVS,3667,65
2022-2023,MID,EVS,3668,60
2022-2023,MID,EVS,3669,57
2022-2023,MID,EVS,3670,76
2022-2023,MID,EVS,3671,74
2022-2023,MID,EVS,3672,51
2022-2023,MID,EVS,3673,75
2022-2023,MID,EVS,3674,37
2022-2023,MID,EVS,3675,67.5
2022-2023,MID,EVS,3676,70
2022-2023,MID,EVS,3677,60
2022-2023,MID,EVS,3678,75
2022-2023,MID,EVS,3679,33
2022-2023,MID,EVS,3680,75.5
2022-2023,MID,EVS,3681,73
2022-2023,MID,EVS,3682,51
2022-2023,MID,EVS,3683,32.5
2022-2023,MID,EVS,3684,64.5
2022-2023,MID,EVS,3685,54
2022-2023,MID,EVS,3686,70
2022-2023,MID,EVS,3687,77
2022-2023,MID,EVS,3688,64
2022-2023,MID,EVS,3689,60
2022-2023,MID,EVS,3690,45
2022-2023,MID,EVS,3693,66
2022-2023,MID,EVS,3694,58.5
2022-2023,MID,EVS,3695,64
2022-2023,MID,EVS,3696,50.5
2022-2023,MID,EVS,3697,72.5
2022-2023,MID,EVS,3698,80
2022-2023,MID,EVS,3700,80
2022-2023,MID,EVS,3701,73
2022-2023,MID,EVS,3702,57.5
2022-2023,MID,EVS,3703,58.5
2022-2023,MID,EVS,3704,33
2022-2023,MID,EVS,3705,23.5
2022-2023,MID,EVS,3706,72
2022-2023,MID,EVS,3707,73.5
2022-2023,MID,EVS,3708,43
2022-2023,MID,EVS,3709,50
2022-2023,MID,EVS,3710,63
2022-2023,MID,EVS,3711,34.5
2022-2023,MID,EVS,3712,68
2022-2023,MID,EVS,3713,57.5
2022-2023,MID,EVS,3714,80
2022-2023,MID,EVS,3715,73.5
2022-2023,MID,EVS,3716,30
2022-2023,MID,EVS,3717,65
2022-2023,MID,EVS,3718,67.5
2022-2023,MID,EVS,3719,23
2022-2023,MID,EVS,3720,45
2022-2023,MID,EVS,3721,55
2022-2023,MID,EVS,3722,66
2022-2023,MID,EVS,3723,80
2022-2023,MID,EVS,3724,79
2022-2023,MID,EVS,3725,76
2022-2023,MID,EVS,3726,74
2022-2023,MID,EVS,3727,76
2022-2023,MID,EVS,3728,27.5
2022-2023,MID,EVS,3729,35
2022-2023,MID,EVS,3730,57
2022-2023,MID,EVS,3731,2
2022-2023,MID,EVS,3732,71.5
2022-2023,MID,EVS,3733,30
2022-2023,MID,EVS,3734,30
2022-2023,MID,EVS,3735,47
2022-2023,MID,EVS,3736,55
2022-2023,MID,EVS,3737,24
2022-2023,MID,EVS,3738,62
2022-2023,MID,EVS,3739,56
2022-2023,MID,EVS,3740,18.5
2022-2023,MID,EVS,3742,47
2022-2023,MID,EVS,3743,48
2022-2023,MID,EVS,3744,47
2022-2023,MID,EVS,3745,77
2022-2023,MID,EVS,3746,55.5
2022-2023,MID,EVS,3747,60.5
2022-2023,MID,EVS,3748,47.5
2022-2023,MID,EVS,3749,56.5
2022-2023,MID,EVS,3750,72
2022-2023,MID,EVS,3751,64
2022-2023,MID,EVS,3752,59
2022-2023,MID,EVS,3753,59
2022-2023,MID,EVS,3754,15.5
2022-2023,MID,EVS,3755,44
2022-2023,MID,EVS,3756,66
2022-2023,MID,EVS,3757,59.5
2022-2023,MID,EVS,3758,33
2022-2023,MID,EVS,3759,70
2022-2023,MID,EVS,3760,39
2022-2023,MID,EVS,3761,0
2022-2023,MID,EVS,3762,70
2022-2023,MID,EVS,3763,63
2022-2023,MID,EVS,3764,25
2022-2023,MID,EVS,3766,27
2022-2023,MID,EVS,3767,29.5
2022-2023,MID,EVS,3768,47
2022-2023,MID,EVS,3769,61.5
2022-2023,MID,EVS,3770,59
2022-2023,MID,EVS,3771,43.5
2022-2023,MID,EVS,3772,48
2022-2023,MID,EVS,3773,43
2022-2023,MID,EVS,3774,0
2022-2023,MID,EVS,3775,76
2022-2023,MID,EVS,3776,58
2022-2023,MID,EVS,3777,80
2022-2023,MID,EVS,3778,75
2022-2023,MID,EVS,3779,46
2022-2023,MID,EVS,3780,39
2022-2023,MID,EVS,3781,13
2022-2023,MID,EVS,3782,67
2022-2023,MID,EVS,3783,37
2022-2023,MID,EVS,3784,72
2022-2023,MID,EVS,3785,31
2022-2023,MID,EVS,3788,72
2022-2023,MID,EVS,3789,40
2022-2023,MID,EVS,3790,80
2022-2023,MID,EVS,3791,63
2022-2023,MID,EVS,3792,42
2022-2023,MID,EVS,3793,18
2022-2023,MID,EVS,3794,64.5
2022-2023,MID,EVS,3795,23
2022-2023,MID,EVS,3796,33
2022-2023,MID,EVS,3797,50
2022-2023,MID,EVS,3798,78
2022-2023,MID,EVS,3799,75
2022-2023,MID,EVS,3801,65.5
2022-2023,MID,EVS,3802,78
2022-2023,MID,EVS,3803,43
2022-2023,MID,EVS,3804,71
2022-2023,MID,EVS,3805,58.5
2022-2023,MID,EVS,3806,63
2022-2023,MID,EVS,3807,26.5
2022-2023,MID,EVS,3808,70
2022-2023,MID,EVS,3809,77
2022-2023,MID,EVS,3810,70
2022-2023,MID,EVS,3811,17.5
2022-2023,MID,EVS,3812,71.5
2022-2023,MID,EVS,3813,65
2022-2023,MID,EVS,3814,14
2022-2023,MID,EVS,3815,42.5
2022-2023,MID,EVS,3816,57
2022-2023,MID,EVS,3817,35.5
2022-2023,MID,EVS,3818,0
2022-2023,MID,EVS,3819,77
2022-2023,MID,EVS,3820,31
2022-2023,MID,EVS,3821,47
2022-2023,MID,EVS,3822,27
2022-2023,MID,EVS,3823,30
2022-2023,MID,EVS,3825,75
2022-2023,MID,EVS,3826,49
2022-2023,MID,EVS,3828,78
2022-2023,MID,EVS,3840,56.5
2022-2023,MID,EVS,3841,76
2022-2023,MID,EVS,3845,70
2022-2023,MID,EVS,3848,0
2022-2023,MID,EVS,3850,77
2022-2023,MID,EVS,3851,71.5
2022-2023,MID,EVS,3855,70.5
2022-2023,MID,EVS,3856,26
2022-2023,MID,EVS,3857,67
2022-2023,MID,EVS,3858,57
2022-2023,MID,EVS,3876,33
2022-2023,MID,EVS,3877,67
2022-2023,MID,EVS,3878,78.5
2022-2023,MID,EVS,3880,24
2022-2023,MID,EVS,3906,15
2022-2023,MID,EVS,3907,31
2022-2023,MID,EVS,3908,67.5
2022-2023,MID,EVS,3909,39
2022-2023,MID,EVS,3910,72.5
2022-2023,MID,EVS,3912,44
2022-2023,MID,EVS,3913,62
2022-2023,MID,EVS,3914,68
2022-2023,MID,EVS,3915,32
2022-2023,MID,EVS,3916,31.5
2022-2023,MID,EVS,3917,47
2022-2023,MID,EVS,3918,56
2022-2023,MID,EVS,3919,70
2022-2023,MID,EVS,3920,37.5
2022-2023,MID,EVS,3921,72.5
2022-2023,MID,EVS,3922,43.5
2022-2023,MID,EVS,3923,32
2022-2023,MID,EVS,3924,75
2022-2023,MID,EVS,3925,32.5
2022-2023,MID,EVS,3926,72
2022-2023,MID,EVS,3927,42
2022-2023,MID,EVS,3928,78
2022-2023,MID,EVS,3929,52
2022-2023,MID,EVS,3930,60
2022-2023,MID,EVS,3931,50
2022-2023,MID,EVS,3932,63
2022-2023,MID,EVS,3933,41
2022-2023,MID,EVS,3934,62
2022-2023,MID,EVS,3935,17
2022-2023,MID,EVS,3936,65
2022-2023,MID,EVS,3937,21.5
2022-2023,MID,EVS,3938,77
2022-2023,MID,EVS,3939,44
2022-2023,MID,EVS,3940,16
2022-2023,MID,EVS,3941,61
2022-2023,MID,EVS,3943,46.5
2022-2023,MID,EVS,3944,62
2022-2023,MID,EVS,3945,0
2022-2023,MID,EVS,3946,66
2022-2023,MID,EVS,3947,30
2022-2023,MID,EVS,3948,67
2022-2023,MID,EVS,3949,0
2022-2023,MID,EVS,3950,70.5
2022-2023,MID,EVS,3951,48
2022-2023,MID,EVS,3952,37
2022-2023,MID,EVS,3953,58.5
2022-2023,MID,EVS,3954,53
2022-2023,MID,EVS,3955,40
2022-2023,MID,EVS,3956,29
2022-2023,MID,EVS,3957,36
2022-2023,MID,EVS,3958,47.5
2022-2023,MID,EVS,3959,63
2022-2023,MID,EVS,3960,48
2022-2023,MID,EVS,3962,39.5
2022-2023,MID,EVS,3963,44.5
2022-2023,MID,EVS,3964,27.5
2022-2023,MID,EVS,3965,71
2022-2023,MID,EVS,3966,74
2022-2023,MID,EVS,3967,32
2022-2023,MID,EVS,3968,24.5
2022-2023,MID,EVS,3969,75
2022-2023,MID,EVS,3970,26
2022-2023,MID,EVS,3971,46
2022-2023,MID,EVS,3972,27.5
2022-2023,MID,EVS,3973,27
2022-2023,MID,EVS,3974,64.5
2022-2023,MID,EVS,3975,48
2022-2023,MID,EVS,3976,65
2022-2023,MID,EVS,3977,76
2022-2023,MID,EVS,3978,70
2022-2023,MID,EVS,3979,44.5
2022-2023,MID,EVS,3981,25
2022-2023,MID,EVS,3982,40
2022-2023,MID,EVS,3983,76
2022-2023,MID,EVS,3984,60.5
2022-2023,MID,EVS,3985,28
2022-2023,MID,EVS,3986,44
2022-2023,MID,EVS,3987,52.5
2022-2023,MID,EVS,3988,0
2022-2023,MID,EVS,3989,71
2022-2023,MID,EVS,3990,54
2022-2023,MID,EVS,3991,77
2022-2023,MID,EVS,3992,32
2022-2023,MID,EVS,3993,74.5
2022-2023,MID,EVS,3994,64
2022-2023,MID,EVS,3995,39.5
2022-2023,MID,EVS,3996,55.5
2022-2023,MID,EVS,3997,46
2022-2023,MID,EVS,3998,63
2022-2023,MID,EVS,3999,33.5
2022-2023,MID,EVS,4000,35
2022-2023,MID,EVS,4001,29.5
2022-2023,MID,EVS,4002,21
2022-2023,MID,EVS,4003,60
2022-2023,MID,EVS,4004,46
2022-2023,MID,EVS,4005,57.5
2022-2023,MID,EVS,4006,71
2022-2023,MID,EVS,4007,31.5
2022-2023,MID,EVS,4008,27
2022-2023,MID,EVS,4009,70.5
2022-2023,MID,EVS,4010,76
2022-2023,MID,EVS,4011,61
2022-2023,MID,EVS,4012,0
2022-2023,MID,EVS,4013,12
2022-2023,MID,EVS,4014,48
2022-2023,MID,EVS,4015,59
2022-2023,MID,EVS,4016,71
2022-2023,MID,EVS,4017,51
2022-2023,MID,EVS,4019,66
2022-2023,MID,EVS,4020,76
2022-2023,MID,EVS,4021,45
2022-2023,MID,EVS,4022,53
2022-2023,MID,EVS,4023,34
2022-2023,MID,EVS,4024,59
2022-2023,MID,EVS,4025,37
2022-2023,MID,EVS,4026,50
2022-2023,MID,EVS,4027,43.5
2022-2023,MID,EVS,4028,24
2022-2023,MID,EVS,4029,79
2022-2023,MID,EVS,4030,0
2022-2023,MID,EVS,4031,53
2022-2023,MID,EVS,4032,56
2022-2023,MID,EVS,4033,75
2022-2023,MID,EVS,4034,78
2022-2023,MID,EVS,4035,67
2022-2023,MID,EVS,4036,13.5
2022-2023,MID,EVS,4037,36
2022-2023,MID,EVS,4038,65
2022-2023,MID,EVS,4039,46
2022-2023,MID,EVS,4040,26
2022-2023,MID,EVS,4041,72
2022-2023,MID,EVS,4042,50
2022-2023,MID,EVS,4043,65
2022-2023,MID,EVS,4044,35.5
2022-2023,MID,EVS,4045,59
2022-2023,MID,EVS,4046,31
2022-2023,MID,EVS,4047,63
2022-2023,MID,EVS,4048,32.5
2022-2023,MID,EVS,4049,43
2022-2023,MID,EVS,4050,38
2022-2023,MID,EVS,4051,72
2022-2023,MID,EVS,4052,39
2022-2023,MID,EVS,4053,66.5
2022-2023,MID,EVS,4054,51.5
2022-2023,MID,EVS,4055,36
2022-2023,MID,EVS,4056,65.5
2022-2023,MID,EVS,4058,73.5
2022-2023,MID,EVS,4059,42
2022-2023,MID,EVS,4060,28
2022-2023,MID,EVS,4061,31
2022-2023,MID,EVS,4062,50.5
2022-2023,MID,EVS,4064,59
2022-2023,MID,EVS,4065,48.5
2022-2023,MID,EVS,4066,0
2022-2023,MID,EVS,4067,65.5
2022-2023,MID,EVS,4068,8.5
2022-2023,MID,EVS,4069,72
2022-2023,MID,EVS,4070,51
2022-2023,MID,EVS,4071,54
2022-2023,MID,EVS,4072,36
2022-2023,MID,EVS,4073,0
2022-2023,MID,EVS,4076,28
2022-2023,MID,EVS,4077,78
2022-2023,MID,EVS,4078,0
2022-2023,MID,EVS,4080,58
2022-2023,MID,EVS,4082,61
2022-2023,MID,EVS,4083,57
2022-2023,MID,EVS,4084,45.5
2022-2023,MID,EVS,4085,32.5
2022-2023,MID,EVS,4086,21
2022-2023,MID,EVS,4087,40
2022-2023,MID,EVS,4088,24
2022-2023,MID,EVS,4089,27.5
2022-2023,MID,EVS,4090,67.5
2022-2023,MID,EVS,4091,45.5
2022-2023,MID,EVS,4093,19
2022-2023,MID,EVS,4094,31.5
2022-2023,MID,EVS,4095,28
2022-2023,MID,EVS,4096,16.5
2022-2023,MID,EVS,4099,66
2022-2023,MID,EVS,4100,34
2022-2023,MID,EVS,4101,39
2022-2023,MID,EVS,4102,20
2022-2023,MID,EVS,4103,40
2022-2023,MID,EVS,4104,34
2022-2023,MID,EVS,4105,23.5
2022-2023,MID,EVS,4296,70
2022-2023,MID,EVS,4297,17.5
2022-2023,MID,EVS,4298,74
2022-2023,MID,EVS,4310,25
2022-2023,MID,EVS,4322,25.5
2022-2023,MID,EVS,4326,38
2022-2023,MID,EVS,4330,78
2022-2023,MID,EVS,4336,60
2022-2023,MID,EVS,4338,75
2022-2023,MID,EVS,4339,77
2022-2023,MID,EVS,4340,67.5
2022-2023,MID,EVS,4342,77
2022-2023,MID,EVS,4344,0
2022-2023,MID,EVS,4350,79
2022-2023,MID,EVS,4352,72.5
2022-2023,MID,EVS,4363,31
2022-2023,MID,EVS,4364,10.5
2022-2023,MID,EVS,4447,69
2022-2023,MID,EVS,4489,76
2022-2023,MID,EVS,4494,47
2022-2023,MID,EVS,4496,72
2022-2023,MID,EVS,4499,76
2022-2023,MID,EVS,4504,27.5
2022-2023,MID,EVS,4536,40.5
2022-2023,MID,EVS,4546,28
2022-2023,MID,EVS,4548,40
2022-2023,MID,EVS,4549,45.5
2022-2023,MID,EVS,4551,49
2022-2023,MID,EVS,4552,27.5
2022-2023,MID,EVS,4554,70
2022-2023,MID,EVS,4557,27
2022-2023,MID,EVS,4560,31
2022-2023,MID,EVS,4561,43
2022-2023,MID,EVS,4565,73
2022-2023,MID,EVS,4569,60
2022-2023,MID,EVS,4570,71.5
2022-2023,MID,EVS,4572,24.5
2022-2023,MID,EVS,4573,26.5
2022-2023,MID,EVS,4574,78
2022-2023,MID,EVS,4579,30
2022-2023,MID,EVS,4599,28
2022-2023,MID,EVS,4608,40
2022-2023,MID,EVS,4609,80
2022-2023,MID,EVS,4610,0
2022-2023,MID,EVS,4613,44
2022-2023,MID,EVS,4617,65
2022-2023,MID,EVS,4619,23.5
2022-2023,MID,EVS,4620,41
2022-2023,MID,EVS,4624,43
2022-2023,MID,EVS,4625,76
2022-2023,MID,EVS,4627,52
2022-2023,MID,EVS,4641,40
2022-2023,MID,EVS,4642,42
2022-2023,MID,EVS,4643,50
2022-2023,MID,EVS,4644,40.5
2022-2023,MID,EVS,4646,76
2022-2023,MID,EVS,4649,42
2022-2023,MID,EVS,4655,64
2022-2023,MID,EVS,4656,24
2022-2023,MID,EVS,4657,75.5
2022-2023,MID,EVS,4659,49.5
2022-2023,MID,EVS,4661,39
2022-2023,MID,EVS,4664,29
2022-2023,MID,EVS,4671,63
2022-2023,MID,EVS,4672,34.5
2022-2023,MID,EVS,4674,24
2022-2023,MID,EVS,4678,73.5
2022-2023,MID,EVS,4687,24
2022-2023,MID,EVS,4688,40.5
2022-2023,MID,EVS,4691,64
2022-2023,MID,EVS,4702,0
2022-2023,MID,GK,1664,11
2022-2023,MID,GK,1686,29
2022-2023,MID,GK,1703,33
2022-2023,MID,GK,1714,27
2022-2023,MID,GK,1755,29
2022-2023,MID,GK,1844,12
2022-2023,MID,GK,1845,12
2022-2023,MID,GK,1846,27
2022-2023,MID,GK,1848,19
2022-2023,MID,GK,1851,23
2022-2023,MID,GK,1853,30
2022-2023,MID,GK,1855,25
2022-2023,MID,GK,1856,0
2022-2023,MID,GK,1857,28
2022-2023,MID,GK,1858,18
2022-2023,MID,GK,1859,17
2022-2023,MID,GK,1860,21
2022-2023,MID,GK,1862,27
2022-2023,MID,GK,1863,22
2022-2023,MID,GK,1865,10
2022-2023,MID,GK,1868,16
2022-2023,MID,GK,1869,27
2022-2023,MID,GK,1870,25
2022-2023,MID,GK,1872,29
2022-2023,MID,GK,1873,15
2022-2023,MID,GK,1875,20
2022-2023,MID,GK,1876,26
2022-2023,MID,GK,1878,44.5
2022-2023,MID,GK,1880,17
2022-2023,MID,GK,1881,25
2022-2023,MID,GK,1882,24
2022-2023,MID,GK,1883,31
2022-2023,MID,GK,1884,19
2022-2023,MID,GK,1886,29
2022-2023,MID,GK,1887,6
2022-2023,MID,GK,1888,25
2022-2023,MID,GK,1889,10
2022-2023,MID,GK,1890,16
2022-2023,MID,GK,1891,32
2022-2023,MID,GK,1892,23
2022-2023,MID,GK,1894,15
2022-2023,MID,GK,1896,14
2022-2023,MID,GK,1897,18
2022-2023,MID,GK,1899,25
2022-2023,MID,GK,1900,19
2022-2023,MID,GK,1901,20
2022-2023,MID,GK,1902,15
2022-2023,MID,GK,1903,32
2022-2023,MID,GK,1905,13
2022-2023,MID,GK,1906,23
2022-2023,MID,GK,1908,39
2022-2023,MID,GK,1909,29
2022-2023,MID,GK,1910,10
2022-2023,MID,GK,1911,17
2022-2023,MID,GK,1912,29
2022-2023,MID,GK,1913,32
2022-2023,MID,GK,1914,19
2022-2023,MID,GK,1915,14
2022-2023,MID,GK,1917,28
2022-2023,MID,GK,1918,18
2022-2023,MID,GK,1919,25
2022-2023,MID,GK,1920,18
2022-2023,MID,GK,1926,12
2022-2023,MID,GK,1927,32
2022-2023,MID,GK,1928,38
2022-2023,MID,GK,1930,11
2022-2023,MID,GK,1931,27
2022-2023,MID,GK,1932,23
2022-2023,MID,GK,1933,19
2022-2023,MID,GK,1934,19
2022-2023,MID,GK,1936,30
2022-2023,MID,GK,1938,22
2022-2023,MID,GK,1940,30
2022-2023,MID,GK,1941,20
2022-2023,MID,GK,1942,15
2022-2023,MID,GK,1943,27
2022-2023,MID,GK,1944,26
2022-2023,MID,GK,1945,29
2022-2023,MID,GK,1946,18
2022-2023,MID,GK,1947,18
